"SKU";"Name";"Category";"Brand";"Seller";"Color";"Balance";"Balance FBS";"Comments";"Final price";"Max price";"Min price";"Average price";"Median price";"Sales";"Revenue";"Revenue potential";"Revenue average";"Lost profit";"Lost profit percent";"URL";"Thumb";"Days in stock";"Days with sales";"Average if in stock";"Rating";"Basic Sale";"Basic Sale Price";"Promo Sale";"Base price";"SPP";"SPP Price";"FBS";"Subject ID";"Category Position";"Categories Last Count";"Sales Per Day Average";"Country";"Gender";"First Date";"First Comment Date";"Pics Count";"Has 3D";"Hax Video";"Comments Valuation";"Card Rating";"Subject";"Purchase";"Purchase After Return";"Turnover";"Turnover days";"26.07.2023 Sales";"27.07.2023 Sales";"28.07.2023 Sales";"29.07.2023 Sales";"30.07.2023 Sales";"31.07.2023 Sales";"01.08.2023 Sales";"02.08.2023 Sales";"03.08.2023 Sales";"04.08.2023 Sales";"05.08.2023 Sales";"06.08.2023 Sales";"07.08.2023 Sales";"08.08.2023 Sales";"09.08.2023 Sales";"10.08.2023 Sales";"11.08.2023 Sales";"12.08.2023 Sales";"13.08.2023 Sales";"14.08.2023 Sales";"15.08.2023 Sales";"16.08.2023 Sales";"17.08.2023 Sales";"18.08.2023 Sales";"19.08.2023 Sales";"20.08.2023 Sales";"21.08.2023 Sales";"22.08.2023 Sales";"23.08.2023 Sales";"24.08.2023 Sales";"26.07.2023 Revenue";"27.07.2023 Revenue";"28.07.2023 Revenue";"29.07.2023 Revenue";"30.07.2023 Revenue";"31.07.2023 Revenue";"01.08.2023 Revenue";"02.08.2023 Revenue";"03.08.2023 Revenue";"04.08.2023 Revenue";"05.08.2023 Revenue";"06.08.2023 Revenue";"07.08.2023 Revenue";"08.08.2023 Revenue";"09.08.2023 Revenue";"10.08.2023 Revenue";"11.08.2023 Revenue";"12.08.2023 Revenue";"13.08.2023 Revenue";"14.08.2023 Revenue";"15.08.2023 Revenue";"16.08.2023 Revenue";"17.08.2023 Revenue";"18.08.2023 Revenue";"19.08.2023 Revenue";"20.08.2023 Revenue";"21.08.2023 Revenue";"22.08.2023 Revenue";"23.08.2023 Revenue";"24.08.2023 Revenue";"26.07.2023 Stocks";"27.07.2023 Stocks";"28.07.2023 Stocks";"29.07.2023 Stocks";"30.07.2023 Stocks";"31.07.2023 Stocks";"01.08.2023 Stocks";"02.08.2023 Stocks";"03.08.2023 Stocks";"04.08.2023 Stocks";"05.08.2023 Stocks";"06.08.2023 Stocks";"07.08.2023 Stocks";"08.08.2023 Stocks";"09.08.2023 Stocks";"10.08.2023 Stocks";"11.08.2023 Stocks";"12.08.2023 Stocks";"13.08.2023 Stocks";"14.08.2023 Stocks";"15.08.2023 Stocks";"16.08.2023 Stocks";"17.08.2023 Stocks";"18.08.2023 Stocks";"19.08.2023 Stocks";"20.08.2023 Stocks";"21.08.2023 Stocks";"22.08.2023 Stocks";"23.08.2023 Stocks";"24.08.2023 Stocks";"26.07.2023 Price";"27.07.2023 Price";"28.07.2023 Price";"29.07.2023 Price";"30.07.2023 Price";"31.07.2023 Price";"01.08.2023 Price";"02.08.2023 Price";"03.08.2023 Price";"04.08.2023 Price";"05.08.2023 Price";"06.08.2023 Price";"07.08.2023 Price";"08.08.2023 Price";"09.08.2023 Price";"10.08.2023 Price";"11.08.2023 Price";"12.08.2023 Price";"13.08.2023 Price";"14.08.2023 Price";"15.08.2023 Price";"16.08.2023 Price";"17.08.2023 Price";"18.08.2023 Price";"19.08.2023 Price";"20.08.2023 Price";"21.08.2023 Price";"22.08.2023 Price";"23.08.2023 Price";"24.08.2023 Price";"26.07.2023 Queries";"27.07.2023 Queries";"28.07.2023 Queries";"29.07.2023 Queries";"30.07.2023 Queries";"31.07.2023 Queries";"01.08.2023 Queries";"02.08.2023 Queries";"03.08.2023 Queries";"04.08.2023 Queries";"05.08.2023 Queries";"06.08.2023 Queries";"07.08.2023 Queries";"08.08.2023 Queries";"09.08.2023 Queries";"10.08.2023 Queries";"11.08.2023 Queries";"12.08.2023 Queries";"13.08.2023 Queries";"14.08.2023 Queries";"15.08.2023 Queries";"16.08.2023 Queries";"17.08.2023 Queries";"18.08.2023 Queries";"19.08.2023 Queries";"20.08.2023 Queries";"21.08.2023 Queries";"22.08.2023 Queries";"23.08.2023 Queries";"24.08.2023 Queries"
151549038;"Оплётка на руль меховая, чехол на руль автомобиля зимняя";"Автотовары/Аксессуары в салон и багажник/Чехлы и накидки";"ПрофМех";"ИП Гринько П А";"голубой";0;23;120;430;430;362;"362";430;1;362;"905";"12,0667";"543";"60";"https://www.wildberries.ru/catalog/151549038/detail.aspx";"https://basket-10.wb.ru/vol1515/part151549/151549038/images/c246x328/1.jpg";12;1;"0";"5";30;430;0;615;16;361;1;766;-1;0;"0,0333";"Россия";"";"2023-03-17";"2022-11-11";2;0;0;"4,5";72;"Автомобильные товары / Оплетки на руль";92;91;"2";15;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;362;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;362;362;362;362;362;362;362;362;362;362;362;362;362;430;430;430;430;430;430;430;430;430;430;430;430;430;430;430;430;430;143;127;110;116;113;136;147;162;165;148;152;118;103;98;89;90;82;79;88;87;77;79;86;90;89;89;93;95;97;100
110920226;"Оплётка на руль PSV FACTOR PLUS Серый L";"Автотовары/Аксессуары в салон и багажник/Чехлы и накидки";"PSV";"ООО Автопартнер";"";0;1;0;1730;1769;1433;"0";1465;0;0;"0";"0";"0";"0";"https://www.wildberries.ru/catalog/110920226/detail.aspx";"https://basket-07.wb.ru/vol1109/part110920/110920226/images/c246x328/1.jpg";0;0;"0";"0";10;1730;0;1923;16;1453;1;766;-1;0;"0";"";"";"2022-06-27";"1970-01-01";1;0;0;"0";0;"Автомобильные товары / Оплетки на руль";92;91;"0";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1465;1465;1465;1465;1465;1433;1433;1433;1433;1433;1433;1433;1433;1433;1433;1433;1545;1545;1481;1481;1481;1769;1769;1730;1730;1730;1730;1730;1730;1730;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
134402400;"оплётка на руль";"Автотовары/Аксессуары в салон и багажник/Чехлы и накидки";"STEERING";"ИП Кондрашова О В";"синий, черный";12;0;0;855;1006;855;"0";1006;0;0;"0";"0";"0";"0";"https://www.wildberries.ru/catalog/134402400/detail.aspx";"https://basket-10.wb.ru/vol1344/part134402/134402400/images/c246x328/1.jpg";30;0;"0";"0";49;855;0;1677;16;718;0;766;2832;1;"0";"";"";"2022-11-12";"1970-01-01";3;0;0;"0";26;"Автомобильные товары / Оплетки на руль";92;91;"0";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;1006;1006;1006;1006;1006;1006;1006;1006;1006;1006;1006;1006;1006;1006;1006;1006;1006;1006;1006;1006;1006;1006;1006;1006;1006;1006;1006;1006;1006;855;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
110920110;"Оплётка на руль PSV BAND черно-бордовый M";"Автотовары/Аксессуары в салон и багажник/Чехлы и накидки";"PSV";"ООО Автопартнер";"";0;0;0;1973;1973;1520;"0";1520;0;0;"0";"0";"0";"0";"https://www.wildberries.ru/catalog/110920110/detail.aspx";"https://basket-07.wb.ru/vol1109/part110920/110920110/images/c246x328/1.jpg";0;0;"0";"0";3;1973;0;2035;16;1658;1;766;-1;0;"0";"";"";"2022-06-27";"1970-01-01";1;0;0;"0";0;"Автомобильные товары / Оплетки на руль";92;91;"0";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1520;1520;1520;1520;1520;1520;1520;1520;1520;1520;1520;1520;1520;1520;1520;1520;1638;1638;1638;1638;1638;1973;1973;1973;1973;1973;1973;1973;1973;1973;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
75031921;"Оплётка на руль PSV VEST Fiber Черный M";"Автотовары/Аксессуары в салон и багажник/Чехлы и накидки";"PSV";"ООО Титан Авто";"";0;0;0;2275;2275;1669;"0";1732;0;0;"0";"0";"0";"0";"https://www.wildberries.ru/catalog/75031921/detail.aspx";"https://basket-05.wb.ru/vol750/part75031/75031921/images/c246x328/1.jpg";0;0;"0";"0";0;2275;0;2275;16;1911;1;766;-1;0;"0";"Китай";"";"2022-04-18";"1970-01-01";1;0;0;"0";0;"Автомобильные товары / Оплетки на руль";92;91;"0";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1732;1732;1732;1732;1732;1732;1732;1732;1732;1732;1732;1732;1732;1732;1732;1732;1732;1732;1732;1732;2047;1669;2047;2047;2047;2047;2047;2047;2275;2275;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
45324571;"Оплётка на руль  PSV STRAP Fiber Черный М";"Автотовары/Аксессуары в салон и багажник/Чехлы и накидки";"PSV";"ООО Титан Авто";"";0;1;0;2285;2539;1908;"0";1908;0;0;"0";"0";"0";"0";"https://www.wildberries.ru/catalog/45324571/detail.aspx";"https://basket-04.wb.ru/vol453/part45324/45324571/images/c246x328/1.jpg";0;0;"0";"0";10;2285;0;2539;16;1919;1;766;-1;0;"0";"Китай";"";"2021-10-26";"1970-01-01";1;0;0;"0";0;"Автомобильные товары / Оплетки на руль";92;91;"0";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1908;1908;1908;1908;1908;1908;1908;1908;1908;1908;1908;1908;1908;1908;1908;1908;1908;1908;1908;1908;1908;2285;2285;2285;2285;2285;2285;2285;2539;2285;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
75370592;"Оплётка на руль кожаная CLASSIC, со шнуровкой";"Автотовары/Аксессуары в салон и багажник/Чехлы и накидки";"PSV";"ООО ПСВ Групп";"серый";0;50;1;1076;1076;864;"0";921;0;0;"0";"0";"0";"0";"https://www.wildberries.ru/catalog/75370592/detail.aspx";"https://basket-05.wb.ru/vol753/part75370/75370592/images/c246x328/1.jpg";0;0;"0";"5";3;1076;0;1110;16;904;1;766;-1;0;"0";"Китай";"";"2022-04-20";"2023-05-05";1;0;0;"5";36;"Автомобильные товары / Оплетки на руль";92;91;"0";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;921;921;864;864;864;921;921;921;921;921;921;921;921;921;921;921;921;921;921;1076;1054;1054;1054;1054;1054;1054;1076;1076;1076;1076;11;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;10;10;10;10;11;11;11;11;11;11;11;11
43615052;"Оплётка на руль AP-396 BK (XL) Autoprofi";"Автотовары/Аксессуары в салон и багажник/Чехлы и накидки";"Autoprofi";"ООО Автолайнс";"";1;0;0;1830;1830;1830;"0";1830;0;0;"0";"0";"0";"0";"https://www.wildberries.ru/catalog/43615052/detail.aspx";"https://basket-04.wb.ru/vol436/part43615/43615052/images/c246x328/1.jpg";30;0;"0";"0";0;1830;0;1830;16;1537;0;766;2596;1;"0";"Россия";"";"2021-12-22";"1970-01-01";1;0;0;"0";16;"Автомобильные товары / Оплетки на руль";92;91;"0";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1830;1830;1830;1830;1830;1830;1830;1830;1830;1830;1830;1830;1830;1830;1830;1830;1830;1830;1830;1830;1830;1830;1830;1830;1830;1830;1830;1830;1830;1830;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
45324572;"Оплётка на руль  PSV TAKT Fiber Черный XL";"Автотовары/Аксессуары в салон и багажник/Чехлы и накидки";"PSV";"ООО Титан Авто";"";0;2;0;2633;2926;2196;"0";2196;0;0;"0";"0";"0";"0";"https://www.wildberries.ru/catalog/45324572/detail.aspx";"https://basket-04.wb.ru/vol453/part45324/45324572/images/c246x328/1.jpg";0;0;"0";"0";10;2633;0;2926;16;2212;1;766;-1;0;"0";"";"";"2021-10-26";"1970-01-01";1;0;0;"0";6;"Автомобильные товары / Оплетки на руль";92;91;"0";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2196;2196;2196;2196;2196;2196;2196;2196;2196;2196;2196;2196;2196;2196;2196;2196;2196;2196;2196;2196;2196;2633;2633;2633;2633;2633;2633;2633;2926;2633;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
153384932;"Оплётка на руль розовая";"Автотовары/Аксессуары в салон и багажник/Чехлы и накидки";"";"ИП Каарлонен М А";"розовый";7;0;0;675;675;675;"0";675;0;0;"0";"0";"0";"0";"https://www.wildberries.ru/catalog/153384932/detail.aspx";"https://basket-10.wb.ru/vol1533/part153384/153384932/images/c246x328/1.jpg";30;0;"0";"0";10;675;0;750;16;567;0;766;3080;1;"0";"";"";"2023-04-17";"1970-01-01";2;0;0;"0";25;"Автомобильные товары / Оплетки на руль";92;91;"0";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;675;675;675;675;675;675;675;675;675;675;675;675;675;675;675;675;675;675;675;675;675;675;675;675;675;675;675;675;675;675;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
45324573;"Оплётка на руль PSV RACE PUMA Черный  XL";"Автотовары/Аксессуары в салон и багажник/Чехлы и накидки";"PSV";"ООО Титан Авто";"";0;1;0;2217;2464;1839;"0";1839;0;0;"0";"0";"0";"0";"https://www.wildberries.ru/catalog/45324573/detail.aspx";"https://basket-04.wb.ru/vol453/part45324/45324573/images/c246x328/1.jpg";0;0;"0";"0";10;2217;0;2464;16;1862;1;766;-1;0;"0";"";"";"2022-02-04";"1970-01-01";1;0;0;"0";6;"Автомобильные товары / Оплетки на руль";92;91;"0";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1839;1839;1839;1839;1839;1839;1839;1839;1839;1839;1839;1839;1839;1839;1839;1839;1839;1839;1839;1839;1839;2217;2217;2217;2217;2217;2217;2217;2464;2217;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
75370413;"Оплётка на руль TENDER, 37-39см M";"Автотовары/Аксессуары в салон и багажник/Чехлы и накидки";"PSV";"ООО ПСВ Групп";"серый";1;28;17;728;776;728;"0";776;0;0;"0";"0";"0";"0";"https://www.wildberries.ru/catalog/75370413/detail.aspx";"https://basket-05.wb.ru/vol753/part75370/75370413/images/c246x328/1.jpg";11;0;"0";"4";9;728;0;800;16;611;1;766;-1;0;"0";"Китай";"";"2022-04-20";"2022-10-28";5;0;0;"3,9";50;"Автомобильные товары / Оплетки на руль";92;91;"0";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;776;776;728;728;728;776;776;776;776;776;776;776;776;776;776;776;776;776;776;776;760;760;760;760;760;760;728;728;728;728;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;5;5;5;5;5;5;6;6;7;6
120425374;"Оплётка на руль  Велюр  38 см  чёрно синий  M";"Автотовары/Аксессуары в салон и багажник/Чехлы и накидки";"Torso-TM";"ИП Матвеев Д Н";"";0;2;0;2799;3099;2099;"0";2799;0;0;"0";"0";"0";"0";"https://www.wildberries.ru/catalog/120425374/detail.aspx";"https://basket-09.wb.ru/vol1204/part120425/120425374/images/c246x328/1.jpg";0;0;"0";"0";0;2799;0;2799;16;2351;1;766;-1;0;"0";"";"";"2022-09-17";"1970-01-01";9;0;0;"0";13;"Автомобильные товары / Оплетки на руль";92;91;"0";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2099;2099;2099;2099;2099;2099;2099;2099;2099;2099;2099;2099;2099;2099;3099;3099;3099;3099;3099;3099;3099;3099;2799;2799;2799;2799;2799;2799;2799;2799;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;0;0;0;0;1;1;0;1;1;1;1;1;1
110920114;"Оплётка на руль  PSV VERGE Fiber Черный Отстрочка синяя M";"Автотовары/Аксессуары в салон и багажник/Чехлы и накидки";"PSV";"ООО Автопартнер";"";0;1;0;2073;2119;1755;"0";1813;0;0;"0";"0";"0";"0";"https://www.wildberries.ru/catalog/110920114/detail.aspx";"https://basket-07.wb.ru/vol1109/part110920/110920114/images/c246x328/1.jpg";0;0;"0";"0";10;2073;0;2304;16;1741;1;766;-1;0;"0";"";"";"2022-06-27";"1970-01-01";1;0;0;"0";3;"Автомобильные товары / Оплетки на руль";92;91;"0";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1813;1813;1813;1813;1813;1755;1755;1755;1755;1755;1755;1755;1755;1755;1755;1755;1891;1891;1813;1813;1813;2119;2119;2073;2073;2073;2073;2073;2073;2073;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
68619575;"Оплётка на руль PSV FACTOR PLUS (Черный) M";"Автотовары/Аксессуары в салон и багажник/Чехлы и накидки";"PSV";"ООО Титан Авто";"";0;0;0;1909;1909;1422;"0";1422;0;0;"0";"0";"0";"0";"https://www.wildberries.ru/catalog/68619575/detail.aspx";"https://basket-04.wb.ru/vol686/part68619/68619575/images/c246x328/1.jpg";0;0;"0";"0";0;1909;0;1909;16;1603;1;766;-1;0;"0";"";"";"2022-03-10";"1970-01-01";1;0;0;"0";0;"Автомобильные товары / Оплетки на руль";92;91;"0";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1422;1422;1422;1422;1422;1422;1422;1422;1422;1422;1422;1422;1422;1422;1422;1422;1422;1422;1422;1422;1422;1718;1718;1718;1718;1718;1718;1718;1909;1909;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
110920115;"Оплётка на руль  PSV VERGE Fiber Черно-Коричневый M";"Автотовары/Аксессуары в салон и багажник/Чехлы и накидки";"PSV";"ООО Автопартнер";"";0;0;0;2180;2180;1786;"0";1846;0;0;"0";"0";"0";"0";"https://www.wildberries.ru/catalog/110920115/detail.aspx";"https://basket-07.wb.ru/vol1109/part110920/110920115/images/c246x328/1.jpg";0;0;"0";"0";7;2180;0;2345;16;1831;1;766;-1;0;"0";"";"";"2022-09-10";"1970-01-01";1;0;0;"0";3;"Автомобильные товары / Оплетки на руль";92;91;"0";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1846;1846;1846;1846;1846;1786;1786;1786;1786;1786;1786;1786;1786;1786;1786;1786;1925;1925;1846;1846;1846;2180;2180;2180;2180;2180;2180;2180;2180;2180;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
152174736;"Меховая оплётка на руль чёрный мутон M 37-38-39 см";"Автотовары/Аксессуары в салон и багажник/Чехлы и накидки";"VALKYRIA";"ИП Шипилина";"черный";2;0;2;989;989;989;"0";989;0;0;"0";"0";"0";"0";"https://www.wildberries.ru/catalog/152174736/detail.aspx";"https://basket-10.wb.ru/vol1521/part152174/152174736/images/c246x328/1.jpg";22;0;"0";"4";57;989;0;2300;16;830;0;766;1858;1;"0";"";"";"2023-04-16";"2023-07-23";4;0;0;"3,5";40;"Автомобильные товары / Оплетки на руль";92;91;"0";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;989;989;989;989;989;989;989;989;989;989;989;989;989;989;989;989;989;989;989;989;989;989;989;989;989;989;989;989;989;989;0;0;0;0;0;0;0;0;31;39;42;44;44;37;42;43;42;41;45;41;36;37;49;50;49;49;49;49;53;54
68619486;"Оплётка на руль черная PSV NAIS CARBON Отстрочка синяя М";"Автотовары/Аксессуары в салон и багажник/Чехлы и накидки";"PSV";"ООО Титан Авто";"";0;0;0;1117;1117;864;"0";864;0;0;"0";"0";"0";"0";"https://www.wildberries.ru/catalog/68619486/detail.aspx";"https://basket-04.wb.ru/vol686/part68619/68619486/images/c246x328/1.jpg";0;0;"0";"0";0;1117;0;1117;16;938;1;766;-1;0;"0";"";"";"2022-03-10";"1970-01-01";1;0;0;"0";3;"Автомобильные товары / Оплетки на руль";92;91;"0";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;864;864;864;864;864;864;864;864;864;864;864;864;864;864;864;864;864;864;864;864;864;1005;1005;1005;1005;1005;1005;1005;1117;1117;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
110920236;"Оплётка на руль ALCA LUXUS (37-39 см)";"Автотовары/Аксессуары в салон и багажник/Чехлы и накидки";"ALCA";"ООО Автопартнер";"";0;1;0;1468;1501;1236;"0";1264;0;0;"0";"0";"0";"0";"https://www.wildberries.ru/catalog/110920236/detail.aspx";"https://basket-07.wb.ru/vol1109/part110920/110920236/images/c246x328/1.jpg";0;0;"0";"0";10;1468;0;1632;16;1233;1;766;-1;0;"0";"";"";"2022-06-27";"1970-01-01";2;0;0;"0";15;"Автомобильные товары / Оплетки на руль";92;91;"0";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1264;1264;1264;1264;1264;1236;1236;1236;1236;1236;1236;1236;1236;1236;1236;1236;1332;1332;1277;1277;1277;1501;1501;1468;1468;1468;1468;1468;1468;1468;0;0;2;2;1;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
